bar,bartender,day,start,end,date
Dandy Cloud Bistro,John Childs,Wednesday,08:00,00:00,2018-08-17
Dandy Cloud Bistro,John Childs,Thursday,08:00,00:00,2018-08-18
Dandy Cloud Bistro,John Childs,Friday,08:00,00:00,2018-08-19
Dandy Cloud Bistro,John Childs,Saturday,08:00,00:00,2018-08-20
Dandy Cloud Bistro,John Childs,Sunday,08:00,00:00,2018-08-21
Dandy Cloud Bistro,John Childs,Monday,08:00,00:00,2018-08-22
Dandy Cloud Bistro,Juanita Cota,Wednesday,08:00,00:00,2018-08-08
Dandy Cloud Bistro,Juanita Cota,Tuesday,08:00,00:00,2018-08-09
Dandy Cloud Bistro,Juanita Cota,Thursday,08:00,00:00,2018-08-11
Dandy Cloud Bistro,Juanita Cota,Friday,08:00,00:00,2018-08-12
Dandy Cloud Bistro,Juanita Cota,Saturday,08:00,00:00,2018-08-13
Dandy Cloud Bistro,Juanita Cota,Sunday,08:00,00:00,2018-08-14
Dandy Cloud Bistro,Juanita Cota,Monday,08:00,00:00,2018-08-15
Dandy Cloud Bistro,Juanita Cota,Tuesday,08:00,00:00,2018-08-16
Dandy Cloud Bistro,Juanita Cota,Wednesday,08:00,00:00,2018-08-17
Dandy Cloud Bistro,Juanita Cota,Thursday,08:00,00:00,2018-08-18
Dandy Cloud Bistro,Juanita Cota,Friday,08:00,00:00,2018-08-19
Dandy Cloud Bistro,Juanita Cota,Saturday,08:00,00:00,2018-08-20
Dandy Cloud Bistro,Juanita Cota,Sunday,08:00,00:00,2018-08-21
Dandy Cloud Bistro,Juanita Cota,Monday,08:00,00:00,2018-08-22
Dandy Cloud Bistro,Louis Miller,Wednesday,08:00,00:00,2018-08-08
Dandy Cloud Bistro,Louis Miller,Tuesday,08:00,00:00,2018-08-09
Dandy Cloud Bistro,Louis Miller,Thursday,08:00,00:00,2018-08-11
Dandy Cloud Bistro,Louis Miller,Friday,08:00,00:00,2018-08-12
Dandy Cloud Bistro,Louis Miller,Saturday,08:00,00:00,2018-08-13
Dandy Cloud Bistro,Louis Miller,Sunday,08:00,00:00,2018-08-14
Dandy Cloud Bistro,Louis Miller,Monday,08:00,00:00,2018-08-15
Dandy Cloud Bistro,Louis Miller,Tuesday,08:00,00:00,2018-08-16
Dandy Cloud Bistro,Louis Miller,Wednesday,08:00,00:00,2018-08-17
Dandy Cloud Bistro,Louis Miller,Thursday,08:00,00:00,2018-08-18
Dandy Cloud Bistro,Louis Miller,Friday,08:00,00:00,2018-08-19
Dandy Cloud Bistro,Louis Miller,Saturday,08:00,00:00,2018-08-20
Dandy Cloud Bistro,Louis Miller,Sunday,08:00,00:00,2018-08-21
Dandy Cloud Bistro,Louis Miller,Monday,08:00,00:00,2018-08-22
Dandy Cloud Bistro,Margaret Workman,Wednesday,08:00,00:00,2018-08-08
Dandy Cloud Bistro,Margaret Workman,Tuesday,08:00,00:00,2018-08-09
Dandy Cloud Bistro,Margaret Workman,Thursday,08:00,00:00,2018-08-11
Dandy Cloud Bistro,Margaret Workman,Friday,08:00,00:00,2018-08-12
Dandy Cloud Bistro,Margaret Workman,Saturday,08:00,00:00,2018-08-13
Dandy Cloud Bistro,Margaret Workman,Sunday,08:00,00:00,2018-08-14
Dandy Cloud Bistro,Margaret Workman,Monday,08:00,00:00,2018-08-15
Dandy Cloud Bistro,Margaret Workman,Tuesday,08:00,00:00,2018-08-16
Dandy Cloud Bistro,Margaret Workman,Wednesday,08:00,00:00,2018-08-17
Dandy Cloud Bistro,Margaret Workman,Thursday,08:00,00:00,2018-08-18
Dandy Cloud Bistro,Margaret Workman,Friday,08:00,00:00,2018-08-19
Dandy Cloud Bistro,Margaret Workman,Saturday,08:00,00:00,2018-08-20
Dandy Cloud Bistro,Margaret Workman,Sunday,08:00,00:00,2018-08-21
Dandy Cloud Bistro,Margaret Workman,Monday,08:00,00:00,2018-08-22
Dandy Cloud Bistro,Martha Wiegand,Wednesday,08:00,00:00,2018-08-08
Dandy Cloud Bistro,Martha Wiegand,Tuesday,08:00,00:00,2018-08-09
Dandy Cloud Bistro,Martha Wiegand,Thursday,08:00,00:00,2018-08-11
Dandy Cloud Bistro,Martha Wiegand,Friday,08:00,00:00,2018-08-12
Dandy Cloud Bistro,Martha Wiegand,Saturday,08:00,00:00,2018-08-13
Dandy Cloud Bistro,Martha Wiegand,Sunday,08:00,00:00,2018-08-14
Dandy Cloud Bistro,Martha Wiegand,Tuesday,08:00,00:00,2018-08-16
Dandy Cloud Bistro,Martha Wiegand,Wednesday,08:00,00:00,2018-08-17
Dandy Cloud Bistro,Martha Wiegand,Thursday,08:00,00:00,2018-08-18
Dandy Cloud Bistro,Martha Wiegand,Saturday,08:00,00:00,2018-08-20
Dandy Cloud Bistro,Martha Wiegand,Sunday,08:00,00:00,2018-08-21
Dandy Cloud Bistro,Martha Wiegand,Monday,08:00,00:00,2018-08-22
Dandy Cloud Bistro,Mary Saucier,Wednesday,08:00,00:00,2018-08-08
Dandy Cloud Bistro,Mary Saucier,Tuesday,08:00,00:00,2018-08-09
Dandy Cloud Bistro,Mary Saucier,Thursday,08:00,00:00,2018-08-11
Dandy Cloud Bistro,Mary Saucier,Friday,08:00,00:00,2018-08-12
Dandy Cloud Bistro,Mary Saucier,Saturday,08:00,00:00,2018-08-13
Dandy Cloud Bistro,Mary Saucier,Sunday,08:00,00:00,2018-08-14
Dandy Cloud Bistro,Mary Saucier,Monday,08:00,00:00,2018-08-15
Dandy Cloud Bistro,Mary Saucier,Tuesday,08:00,00:00,2018-08-16
Dandy Cloud Bistro,Mary Saucier,Wednesday,08:00,00:00,2018-08-17
Dandy Cloud Bistro,Mary Saucier,Thursday,08:00,00:00,2018-08-18
Dandy Cloud Bistro,Mary Saucier,Friday,08:00,00:00,2018-08-19
Dandy Cloud Bistro,Mary Saucier,Saturday,08:00,00:00,2018-08-20
Dandy Cloud Bistro,Mary Saucier,Sunday,08:00,00:00,2018-08-21
Dandy Cloud Bistro,Mary Saucier,Monday,08:00,00:00,2018-08-22
Dandy Cloud Bistro,Mary White,Wednesday,08:00,00:00,2018-08-08
Dandy Cloud Bistro,Mary White,Tuesday,08:00,00:00,2018-08-09
Dandy Cloud Bistro,Mary White,Thursday,08:00,00:00,2018-08-11
Dandy Cloud Bistro,Mary White,Friday,08:00,00:00,2018-08-12
Dandy Cloud Bistro,Mary White,Saturday,08:00,00:00,2018-08-13
Dandy Cloud Bistro,Mary White,Sunday,08:00,00:00,2018-08-14
Dandy Cloud Bistro,Mary White,Monday,08:00,00:00,2018-08-15
Dandy Cloud Bistro,Mary White,Tuesday,08:00,00:00,2018-08-16
Dandy Cloud Bistro,Mary White,Wednesday,08:00,00:00,2018-08-17
Dandy Cloud Bistro,Mary White,Thursday,08:00,00:00,2018-08-18
Dandy Cloud Bistro,Mary White,Friday,08:00,00:00,2018-08-19
Dandy Cloud Bistro,Mary White,Saturday,08:00,00:00,2018-08-20
Dandy Cloud Bistro,Mary White,Sunday,08:00,00:00,2018-08-21
Dandy Cloud Bistro,Mary White,Monday,08:00,00:00,2018-08-22
Dandy Cloud Bistro,Melanie Weidman,Wednesday,08:00,00:00,2018-08-08
Dandy Cloud Bistro,Melanie Weidman,Tuesday,08:00,00:00,2018-08-09
Dandy Cloud Bistro,Melanie Weidman,Thursday,08:00,00:00,2018-08-11
Dandy Cloud Bistro,Melanie Weidman,Friday,08:00,00:00,2018-08-12
Dandy Cloud Bistro,Melanie Weidman,Saturday,08:00,00:00,2018-08-13
Dandy Cloud Bistro,Melanie Weidman,Sunday,08:00,00:00,2018-08-14
Dandy Cloud Bistro,Melanie Weidman,Monday,08:00,00:00,2018-08-15
Dandy Cloud Bistro,Melanie Weidman,Tuesday,08:00,00:00,2018-08-16
Dandy Cloud Bistro,Melanie Weidman,Wednesday,08:00,00:00,2018-08-17
Dandy Cloud Bistro,Melanie Weidman,Thursday,08:00,00:00,2018-08-18
Dandy Cloud Bistro,Melanie Weidman,Friday,08:00,00:00,2018-08-19
Dandy Cloud Bistro,Melanie Weidman,Saturday,08:00,00:00,2018-08-20
Dandy Cloud Bistro,Melanie Weidman,Sunday,08:00,00:00,2018-08-21
Dandy Cloud Bistro,Melanie Weidman,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Mercedes Owen,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Mercedes Owen,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Mercedes Owen,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Mercedes Owen,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Mercedes Owen,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Mercedes Owen,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Mercedes Owen,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Mercedes Owen,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Mercedes Owen,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Mercedes Owen,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Mercedes Owen,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Mercedes Owen,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Mercedes Owen,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Michael Hendrix,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Michael Hendrix,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Michael Hendrix,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Michael Hendrix,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Michael Hendrix,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Michael Hendrix,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Michael Hendrix,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Michael Hendrix,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Michael Hendrix,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Michael Hendrix,Thursday,08:00,00:00,2018-08-18
Deep Flute Bar,Michael Hendrix,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Michael Hendrix,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Michael Hendrix,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Michael Hendrix,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Myra Tiemann,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Myra Tiemann,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Myra Tiemann,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Myra Tiemann,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Myra Tiemann,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Myra Tiemann,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Myra Tiemann,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Myra Tiemann,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Myra Tiemann,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Myra Tiemann,Thursday,08:00,00:00,2018-08-18
Deep Flute Bar,Myra Tiemann,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Myra Tiemann,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Myra Tiemann,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Myra Tiemann,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Pearl Gibbs,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Pearl Gibbs,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Pearl Gibbs,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Pearl Gibbs,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Pearl Gibbs,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Pearl Gibbs,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Pearl Gibbs,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Pearl Gibbs,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Pearl Gibbs,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Pearl Gibbs,Thursday,08:00,00:00,2018-08-18
Deep Flute Bar,Pearl Gibbs,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Pearl Gibbs,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Pearl Gibbs,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Pearl Gibbs,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Peggy Mcewen,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Peggy Mcewen,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Peggy Mcewen,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Peggy Mcewen,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Peggy Mcewen,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Peggy Mcewen,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Peggy Mcewen,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Peggy Mcewen,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Peggy Mcewen,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Peggy Mcewen,Thursday,08:00,00:00,2018-08-18
Deep Flute Bar,Peggy Mcewen,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Peggy Mcewen,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Peggy Mcewen,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Peggy Mcewen,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Rosa Scott,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Rosa Scott,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Rosa Scott,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Rosa Scott,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Rosa Scott,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Rosa Scott,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Rosa Scott,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Rosa Scott,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Rosa Scott,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Rosa Scott,Thursday,08:00,00:00,2018-08-18
Deep Flute Bar,Rosa Scott,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Rosa Scott,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Rosa Scott,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Rosa Scott,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Russell Bullis,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Russell Bullis,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Russell Bullis,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Russell Bullis,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Russell Bullis,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Russell Bullis,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Russell Bullis,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Russell Bullis,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Russell Bullis,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Russell Bullis,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Russell Bullis,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Russell Bullis,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Russell Bullis,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Ruth Simpson,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Ruth Simpson,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Ruth Simpson,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Ruth Simpson,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Ruth Simpson,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Ruth Simpson,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Ruth Simpson,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Ruth Simpson,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Ruth Simpson,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Ruth Simpson,Thursday,08:00,00:00,2018-08-18
Deep Flute Bar,Ruth Simpson,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Ruth Simpson,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Ruth Simpson,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Ruth Simpson,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Shirley Greenwald,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Shirley Greenwald,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Shirley Greenwald,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Shirley Greenwald,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Shirley Greenwald,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Shirley Greenwald,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Shirley Greenwald,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Shirley Greenwald,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Shirley Greenwald,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Shirley Greenwald,Thursday,08:00,00:00,2018-08-18
Deep Flute Bar,Shirley Greenwald,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Shirley Greenwald,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Shirley Greenwald,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Shirley Greenwald,Monday,08:00,00:00,2018-08-22
Deep Flute Bar,Tom Mccants,Wednesday,08:00,00:00,2018-08-08
Deep Flute Bar,Tom Mccants,Tuesday,08:00,00:00,2018-08-09
Deep Flute Bar,Tom Mccants,Thursday,08:00,00:00,2018-08-11
Deep Flute Bar,Tom Mccants,Friday,08:00,00:00,2018-08-12
Deep Flute Bar,Tom Mccants,Saturday,08:00,00:00,2018-08-13
Deep Flute Bar,Tom Mccants,Sunday,08:00,00:00,2018-08-14
Deep Flute Bar,Tom Mccants,Monday,08:00,00:00,2018-08-15
Deep Flute Bar,Tom Mccants,Tuesday,08:00,00:00,2018-08-16
Deep Flute Bar,Tom Mccants,Wednesday,08:00,00:00,2018-08-17
Deep Flute Bar,Tom Mccants,Thursday,08:00,00:00,2018-08-18
Deep Flute Bar,Tom Mccants,Friday,08:00,00:00,2018-08-19
Deep Flute Bar,Tom Mccants,Saturday,08:00,00:00,2018-08-20
Deep Flute Bar,Tom Mccants,Sunday,08:00,00:00,2018-08-21
Deep Flute Bar,Tom Mccants,Monday,08:00,00:00,2018-08-22
Deep Glass Bar,Aaron Allen,Wednesday,08:00,00:00,2018-08-08
Deep Glass Bar,Aaron Allen,Tuesday,08:00,00:00,2018-08-09
Deep Glass Bar,Aaron Allen,Thursday,08:00,00:00,2018-08-11
Deep Glass Bar,Aaron Allen,Friday,08:00,00:00,2018-08-12
Deep Glass Bar,Aaron Allen,Saturday,08:00,00:00,2018-08-13
Deep Glass Bar,Aaron Allen,Sunday,08:00,00:00,2018-08-14
Deep Glass Bar,Aaron Allen,Monday,08:00,00:00,2018-08-15
Deep Glass Bar,Aaron Allen,Tuesday,08:00,00:00,2018-08-16
Deep Glass Bar,Aaron Allen,Wednesday,08:00,00:00,2018-08-17
Deep Glass Bar,Aaron Allen,Thursday,08:00,00:00,2018-08-18
Deep Glass Bar,Aaron Allen,Friday,08:00,00:00,2018-08-19
Deep Glass Bar,Aaron Allen,Saturday,08:00,00:00,2018-08-20
Deep Glass Bar,Aaron Allen,Saturday,08:00,00:00,2018-09-20
Deep Glass Bar,Aaron Allen,Sunday,08:00,00:00,2018-09-21
Deep Glass Bar,Aaron Allen,Monday,08:00,00:00,2018-09-22
Deep Glass Bar,Anita Powers,Wednesday,08:00,00:00,2018-08-08
Deep Glass Bar,Anita Powers,Tuesday,08:00,00:00,2018-08-09
Deep Glass Bar,Anita Powers,Thursday,08:00,00:00,2018-08-11
Deep Glass Bar,Anita Powers,Friday,08:00,00:00,2018-08-12
Deep Glass Bar,Anita Powers,Saturday,08:00,00:00,2018-08-13
Deep Glass Bar,Anita Powers,Sunday,08:00,00:00,2018-08-14
Deep Glass Bar,Anita Powers,Monday,08:00,00:00,2018-08-15
Deep Glass Bar,Anita Powers,Tuesday,08:00,00:00,2018-08-16
Deep Glass Bar,Anita Powers,Wednesday,08:00,00:00,2018-08-17
Deep Glass Bar,Anita Powers,Thursday,08:00,00:00,2018-08-18
Deep Glass Bar,Anita Powers,Friday,08:00,00:00,2018-08-19
Deep Glass Bar,Anita Powers,Saturday,08:00,00:00,2018-08-20
Deep Glass Bar,Anita Powers,Saturday,08:00,00:00,2018-09-20
Deep Glass Bar,Anita Powers,Sunday,08:00,00:00,2018-09-21
Deep Glass Bar,Anita Powers,Monday,08:00,00:00,2018-09-22
Deep Glass Bar,Cameron Stone,Wednesday,08:00,00:00,2018-08-08
Deep Glass Bar,Cameron Stone,Tuesday,08:00,00:00,2018-08-09
Deep Glass Bar,Cameron Stone,Thursday,08:00,00:00,2018-08-11
Deep Glass Bar,Cameron Stone,Friday,08:00,00:00,2018-08-12
Deep Glass Bar,Cameron Stone,Saturday,08:00,00:00,2018-08-13
Deep Glass Bar,Cameron Stone,Sunday,08:00,00:00,2018-08-14
Deep Glass Bar,Cameron Stone,Monday,08:00,00:00,2018-08-15
Deep Glass Bar,Cameron Stone,Tuesday,08:00,00:00,2018-08-16
Deep Glass Bar,Cameron Stone,Wednesday,08:00,00:00,2018-08-17
Deep Glass Bar,Cameron Stone,Thursday,08:00,00:00,2018-08-18
Deep Glass Bar,Cameron Stone,Friday,08:00,00:00,2018-08-19
Deep Glass Bar,Cameron Stone,Saturday,08:00,00:00,2018-08-20
Deep Glass Bar,Cameron Stone,Saturday,08:00,00:00,2018-09-20
Deep Glass Bar,Cameron Stone,Sunday,08:00,00:00,2018-09-21
Deep Glass Bar,Cameron Stone,Monday,08:00,00:00,2018-09-22
Deep Glass Bar,Crystal Ward,Wednesday,08:00,00:00,2018-08-08
Deep Glass Bar,Crystal Ward,Tuesday,08:00,00:00,2018-08-09
Deep Glass Bar,Crystal Ward,Thursday,08:00,00:00,2018-08-11
Deep Glass Bar,Crystal Ward,Friday,08:00,00:00,2018-08-12
Deep Glass Bar,Crystal Ward,Saturday,08:00,00:00,2018-08-13
Deep Glass Bar,Crystal Ward,Sunday,08:00,00:00,2018-08-14
Deep Glass Bar,Crystal Ward,Monday,08:00,00:00,2018-08-15
Deep Glass Bar,Crystal Ward,Tuesday,08:00,00:00,2018-08-16
Deep Glass Bar,Crystal Ward,Wednesday,08:00,00:00,2018-08-17
Deep Glass Bar,Crystal Ward,Thursday,08:00,00:00,2018-08-18
Deep Glass Bar,Crystal Ward,Friday,08:00,00:00,2018-08-19
Deep Glass Bar,Crystal Ward,Saturday,08:00,00:00,2018-08-20
Deep Glass Bar,Crystal Ward,Sunday,08:00,00:00,2018-09-21
Deep Glass Bar,Crystal Ward,Monday,08:00,00:00,2018-09-22
Deep Glass Bar,Dan Dawson,Wednesday,08:00,00:00,2018-08-08
Deep Glass Bar,Dan Dawson,Tuesday,08:00,00:00,2018-08-09
Deep Glass Bar,Dan Dawson,Thursday,08:00,00:00,2018-08-11
Deep Glass Bar,Dan Dawson,Friday,08:00,00:00,2018-08-12
Deep Glass Bar,Dan Dawson,Saturday,08:00,00:00,2018-08-13
Deep Glass Bar,Dan Dawson,Sunday,08:00,00:00,2018-08-14
Deep Glass Bar,Dan Dawson,Monday,08:00,00:00,2018-08-15
Deep Glass Bar,Dan Dawson,Tuesday,08:00,00:00,2018-08-16
Deep Glass Bar,Dan Dawson,Wednesday,08:00,00:00,2018-08-17
Deep Glass Bar,Dan Dawson,Thursday,08:00,00:00,2018-08-18
Deep Glass Bar,Dan Dawson,Friday,08:00,00:00,2018-08-19
Deep Glass Bar,Dan Dawson,Saturday,08:00,00:00,2018-08-20
Deep Glass Bar,Dan Dawson,Saturday,08:00,00:00,2018-09-20
Deep Glass Bar,Dan Dawson,Sunday,08:00,00:00,2018-09-21
Deep Glass Bar,Dan Dawson,Monday,08:00,00:00,2018-09-22
Deep Glass Bar,Donn Thompson,Wednesday,08:00,00:00,2018-08-08
Deep Glass Bar,Donn Thompson,Tuesday,08:00,00:00,2018-08-09
Deep Glass Bar,Donn Thompson,Thursday,08:00,00:00,2018-08-11
Deep Glass Bar,Donn Thompson,Friday,08:00,00:00,2018-08-12
Deep Glass Bar,Donn Thompson,Saturday,08:00,00:00,2018-08-13
Deep Glass Bar,Donn Thompson,Sunday,08:00,00:00,2018-08-14
Deep Glass Bar,Donn Thompson,Monday,08:00,00:00,2018-08-15
Deep Glass Bar,Donn Thompson,Tuesday,08:00,00:00,2018-08-16
Deep Glass Bar,Donn Thompson,Wednesday,08:00,00:00,2018-08-17
Deep Glass Bar,Donn Thompson,Thursday,08:00,00:00,2018-08-18
Deep Glass Bar,Donn Thompson,Friday,08:00,00:00,2018-08-19
Deep Glass Bar,Donn Thompson,Saturday,08:00,00:00,2018-08-20
Deep Glass Bar,Donn Thompson,Sunday,08:00,00:00,2018-09-21
Deep Glass Bar,Donn Thompson,Monday,08:00,00:00,2018-09-22
Deep Glass Bar,Evelyn Leopold,Wednesday,08:00,00:00,2018-08-08
Deep Glass Bar,Evelyn Leopold,Tuesday,08:00,00:00,2018-08-09
Deep Glass Bar,Evelyn Leopold,Thursday,08:00,00:00,2018-08-11
Deep Glass Bar,Evelyn Leopold,Friday,08:00,00:00,2018-08-12
Deep Glass Bar,Evelyn Leopold,Saturday,08:00,00:00,2018-08-13
Deep Glass Bar,Evelyn Leopold,Sunday,08:00,00:00,2018-08-14
Deep Glass Bar,Evelyn Leopold,Monday,08:00,00:00,2018-08-15
Deep Glass Bar,Evelyn Leopold,Tuesday,08:00,00:00,2018-08-16
Deep Glass Bar,Evelyn Leopold,Wednesday,08:00,00:00,2018-08-17
Deep Glass Bar,Evelyn Leopold,Thursday,08:00,00:00,2018-08-18
Deep Glass Bar,Evelyn Leopold,Friday,08:00,00:00,2018-08-19
Deep Glass Bar,Evelyn Leopold,Saturday,08:00,00:00,2018-08-20
Deep Glass Bar,Evelyn Leopold,Saturday,08:00,00:00,2018-09-20
Deep Glass Bar,Evelyn Leopold,Sunday,08:00,00:00,2018-09-21
Deep Glass Bar,Evelyn Leopold,Monday,08:00,00:00,2018-09-22
Deep Glass Bar,Gretta Boyce,Wednesday,08:00,00:00,2018-08-08
Deep Glass Bar,Gretta Boyce,Tuesday,08:00,00:00,2018-08-09
Deep Glass Bar,Gretta Boyce,Thursday,08:00,00:00,2018-08-11
Deep Glass Bar,Gretta Boyce,Friday,08:00,00:00,2018-08-12
Deep Glass Bar,Gretta Boyce,Saturday,08:00,00:00,2018-08-13
Deep Glass Bar,Gretta Boyce,Sunday,08:00,00:00,2018-08-14
Deep Glass Bar,Gretta Boyce,Monday,08:00,00:00,2018-08-15
Deep Glass Bar,Gretta Boyce,Tuesday,08:00,00:00,2018-08-16
Deep Glass Bar,Gretta Boyce,Wednesday,08:00,00:00,2018-08-17
